date,numday,pms_count,PMS_numkilled,MP_stories_total,AP_stories_total,TVShoot_stories_total
2004-11-25,1790.0,0.0,0,0.0,0,0
2004-11-26,1791.0,0.0,0,4.8869815,0,0
2004-11-27,1792.0,0.0,0,0.0,0,1
2004-11-28,1793.0,0.0,0,2.1269312,0,0
2004-11-29,1794.0,0.0,0,0.65540355,0,0
2004-11-30,1795.0,0.0,0,0.87172055,0,0
2004-12-01,1796.0,0.0,0,1.7321954,0,0
2004-12-02,1797.0,0.0,0,1.327182,0,0
2004-12-03,1798.0,0.0,0,1.3758136,0,0
2004-12-04,1799.0,0.0,0,0.0,0,0
2004-12-05,1800.0,0.0,0,4.0166483,0,0
2004-12-06,1801.0,0.0,0,0.6693392,0,0
2004-12-07,1802.0,0.0,0,2.578374,0,1
2004-12-08,1803.0,1.0,4,2.0542762,0,1
2004-12-09,1804.0,0.0,0,0.6784626,0,2
2004-12-10,1805.0,0.0,0,0.0,0,0
2004-12-11,1806.0,0.0,0,2.0417964,0,0
2004-12-12,1807.0,0.0,0,4.7812953,0,0
2004-12-13,1808.0,0.0,0,0.0,0,0
2004-12-14,1809.0,0.0,0,0.6693392,0,0
2004-12-15,1810.0,0.0,0,0.0,0,0
2004-12-16,1811.0,0.0,0,0.0,0,0
2004-12-17,1812.0,0.0,0,2.7391477,1,0
2004-12-18,1813.0,0.0,0,0.40501332,0,0
2004-12-19,1814.0,0.0,0,2.9818857,0,0
2004-12-20,1815.0,0.0,0,0.0,0,0
2004-12-21,1816.0,0.0,0,1.7321954,0,0
2004-12-22,1817.0,0.0,0,3.1861975,0,0
2004-12-23,1818.0,0.0,0,0.0,0,0
2004-12-24,1819.0,0.0,0,0.6784626,0,0
2004-12-25,1820.0,0.0,0,0.0,0,0
2004-12-26,1821.0,0.0,0,3.9837465,0,0
2004-12-27,1822.0,0.0,0,0.0,0,0
2004-12-28,1823.0,0.0,0,2.1269312,0,0
2004-12-29,1824.0,0.0,0,1.3758136,0,0
2004-12-30,1825.0,0.0,0,1.327182,0,0
2004-12-31,1826.0,0.0,0,2.1269312,0,0
2005-01-01,1827.0,0.0,0,0.0,0,0
2005-01-02,1828.0,0.0,0,2.5681798,0,0
2005-01-03,1829.0,0.0,0,0.0,0,0
2005-01-04,1830.0,0.0,0,0.0,0,0
2005-01-05,1831.0,0.0,0,0.5296332,0,0
2005-01-06,1832.0,0.0,0,0.0,1,0
2005-01-07,1833.0,0.0,0,2.1269312,0,0
2005-01-08,1834.0,0.0,0,0.0,0,1
2005-01-09,1835.0,0.0,0,1.7321954,0,0
2005-01-10,1836.0,0.0,0,0.0,0,0
2005-01-11,1837.0,0.0,0,0.0,0,0
2005-01-12,1838.0,0.0,0,0.0,0,0
2005-01-13,1839.0,0.0,0,0.0,0,0
2005-01-14,1840.0,0.0,0,2.6565645,0,1
2005-01-15,1841.0,0.0,0,0.0,0,0
2005-01-16,1842.0,0.0,0,0.6693392,0,0
2005-01-17,1843.0,0.0,0,2.557834,0,0
2005-01-18,1844.0,0.0,0,2.557834,0,0
2005-01-19,1845.0,0.0,0,0.0,0,0
2005-01-20,1846.0,0.0,0,0.0,1,1
2005-01-21,1847.0,0.0,0,2.8053937,0,2
2005-01-22,1848.0,0.0,0,0.0,0,0
2005-01-23,1849.0,0.0,0,3.869404,0,0
2005-01-24,1850.0,0.0,0,1.327182,0,1
2005-01-25,1851.0,0.0,0,3.1338985,0,0
2005-01-26,1852.0,0.0,0,0.0,0,0
2005-01-27,1853.0,0.0,0,4.172084,0,0
2005-01-28,1854.0,0.0,0,2.6565645,0,0
2005-01-29,1855.0,0.0,0,0.41087726,0,1
2005-01-30,1856.0,0.0,0,7.7079754,0,0
2005-01-31,1857.0,0.0,0,1.327182,0,0
2005-02-01,1858.0,0.0,0,0.43090278,0,1
2005-02-02,1859.0,0.0,0,1.327182,0,1
2005-02-03,1860.0,0.0,0,8.721627,0,1
2005-02-04,1861.0,0.0,0,4.2538624,0,0
2005-02-05,1862.0,0.0,0,3.4541132,0,0
2005-02-06,1863.0,0.0,0,1.327182,0,1
2005-02-07,1864.0,0.0,0,0.0,0,1
2005-02-08,1865.0,0.0,0,0.0,0,0
2005-02-09,1866.0,0.0,0,0.88565624,0,0
2005-02-10,1867.0,0.0,0,0.0,0,0
2005-02-11,1868.0,0.0,0,3.4541132,0,0
2005-02-12,1869.0,0.0,0,2.1269312,0,0
2005-02-13,1870.0,0.0,0,3.121419,0,3
2005-02-14,1871.0,0.0,0,1.363334,0,0
2005-02-15,1872.0,0.0,0,2.1269312,0,1
2005-02-16,1873.0,0.0,0,0.0,0,0
2005-02-17,1874.0,0.0,0,0.0,0,0
2005-02-18,1875.0,0.0,0,2.1269312,0,0
2005-02-19,1876.0,0.0,0,0.0,0,0
2005-02-20,1877.0,0.0,0,1.8897172,0,0
2005-02-21,1878.0,0.0,0,0.0,0,3
2005-02-22,1879.0,0.0,0,5.0029087,0,0
2005-02-23,1880.0,0.0,0,0.6784626,0,3
2005-02-24,1881.0,0.0,0,2.5378084,0,0
2005-02-25,1882.0,0.0,0,4.2538624,0,0
2005-02-26,1883.0,0.0,0,2.7962704,0,0
2005-02-27,1884.0,0.0,0,4.7812953,0,0
2005-02-28,1885.0,0.0,0,6.4513774,0,0
2005-03-01,1886.0,0.0,0,1.3758136,0,0
2005-03-02,1887.0,0.0,0,4.7079644,1,0
2005-03-03,1888.0,0.0,0,4.324446,0,0
2005-03-04,1889.0,0.0,0,0.56253517,0,3
2005-03-05,1890.0,0.0,0,1.3758136,1,1
2005-03-06,1891.0,0.0,0,6.953606,0,3
2005-03-07,1892.0,0.0,0,0.0,1,2
2005-03-08,1893.0,0.0,0,0.0,0,3
2005-03-09,1894.0,0.0,0,1.327182,0,3
2005-03-10,1895.0,0.0,0,1.327182,0,2
2005-03-11,1896.0,1.0,4,4.324446,0,7
2005-03-12,1897.0,1.0,7,2.2324672,0,10
2005-03-13,1898.0,0.0,0,0.0,0,6
2005-03-14,1899.0,0.0,0,0.0,0,7
2005-03-15,1900.0,0.0,0,0.6693392,0,1
2005-03-16,1901.0,0.0,0,1.3758136,0,0
2005-03-17,1902.0,0.0,0,6.011947,0,0
2005-03-18,1903.0,0.0,0,5.9860578,0,1
2005-03-19,1904.0,0.0,0,0.0,0,1
2005-03-20,1905.0,0.0,0,1.7775751,0,0
2005-03-21,1906.0,1.0,9,0.21631703,0,5
2005-03-22,1907.0,0.0,0,2.690516,1,7
2005-03-23,1908.0,0.0,0,14.186795,0,2
2005-03-24,1909.0,0.0,0,2.7823346,0,4
2005-03-25,1910.0,0.0,0,4.251098,0,2
2005-03-26,1911.0,0.0,0,3.4541132,0,2
2005-03-27,1912.0,0.0,0,2.7029958,0,1
2005-03-28,1913.0,0.0,0,0.0,0,4
2005-03-29,1914.0,0.0,0,0.40501332,0,0
2005-03-30,1915.0,0.0,0,7.013912,0,1
2005-03-31,1916.0,0.0,0,0.0,0,1
2005-04-01,1917.0,0.0,0,6.9916677,0,0
2005-04-02,1918.0,0.0,0,2.5319445,0,0
2005-04-03,1919.0,0.0,0,2.1269312,0,0
2005-04-04,1920.0,0.0,0,0.0,0,1
2005-04-05,1921.0,0.0,0,2.1269312,0,1
2005-04-06,1922.0,0.0,0,0.0,0,0
2005-04-07,1923.0,0.0,0,0.0,0,2
2005-04-08,1924.0,0.0,0,0.5402905,0,0
2005-04-09,1925.0,0.0,0,0.0,0,1
2005-04-10,1926.0,0.0,0,1.327182,0,0
2005-04-11,1927.0,0.0,0,3.493703,0,0
2005-04-12,1928.0,0.0,0,2.1269312,0,2
2005-04-13,1929.0,0.0,0,0.0,0,2
2005-04-14,1930.0,0.0,0,1.3569252,0,0
2005-04-15,1931.0,0.0,0,10.087947,1,0
2005-04-16,1932.0,0.0,0,6.2418923,0,2
2005-04-17,1933.0,0.0,0,10.414633,0,1
2005-04-18,1934.0,0.0,0,3.4924805,0,0
2005-04-19,1935.0,0.0,0,0.0,0,0
2005-04-20,1936.0,0.0,0,1.1850368,0,2
2005-04-21,1937.0,0.0,0,4.866079,0,0
2005-04-22,1938.0,0.0,0,2.9628472,0,1
2005-04-23,1939.0,0.0,0,0.40501332,0,2
2005-04-24,1940.0,0.0,0,3.8427515,0,0
2005-04-25,1941.0,0.0,0,0.21631703,0,0
2005-04-26,1942.0,0.0,0,0.0,0,2
2005-04-27,1943.0,0.0,0,0.6693392,0,0
2005-04-28,1944.0,0.0,0,0.0,0,1
2005-04-29,1945.0,0.0,0,0.0,0,2
2005-04-30,1946.0,0.0,0,3.4902651,0,2
2005-05-01,1947.0,0.0,0,4.2538624,0,1
2005-05-02,1948.0,0.0,0,0.0,0,0
2005-05-03,1949.0,0.0,0,0.0,0,2
2005-05-04,1950.0,0.0,0,3.706582,1,2
2005-05-05,1951.0,0.0,0,6.2633624,0,3
2005-05-06,1952.0,0.0,0,0.56253517,0,0
2005-05-07,1953.0,0.0,0,4.2538624,0,1
2005-05-08,1954.0,0.0,0,1.3758136,0,2
2005-05-09,1955.0,0.0,0,0.0,0,3
2005-05-10,1956.0,0.0,0,1.327182,0,1
2005-05-11,1957.0,0.0,0,5.68778,0,1
2005-05-12,1958.0,0.0,0,1.3758136,1,2
2005-05-13,1959.0,0.0,0,1.327182,0,0
2005-05-14,1960.0,0.0,0,0.0,0,2
2005-05-15,1961.0,0.0,0,6.011947,0,0
2005-05-16,1962.0,0.0,0,0.0,0,0
2005-05-17,1963.0,0.0,0,0.43090278,0,0
2005-05-18,1964.0,0.0,0,4.2538624,0,0
2005-05-19,1965.0,0.0,0,1.3984512,0,0
2005-05-20,1966.0,0.0,0,2.1269312,0,0
2005-05-21,1967.0,0.0,0,2.7516272,0,0
2005-05-22,1968.0,0.0,0,1.7321954,0,0
2005-05-23,1969.0,0.0,0,1.363334,0,0
2005-05-24,1970.0,0.0,0,4.2538624,0,1
2005-05-25,1971.0,0.0,0,3.9084547,0,0
2005-05-26,1972.0,0.0,0,0.8359161,0,0
2005-05-27,1973.0,0.0,0,1.363334,0,0
2005-05-28,1974.0,0.0,0,5.629676,0,1
2005-05-29,1975.0,0.0,0,1.7321954,0,1
2005-05-30,1976.0,0.0,0,0.0,0,0
2005-05-31,1977.0,0.0,0,1.327182,0,0
2005-06-01,1978.0,0.0,0,1.3758136,0,0
2005-06-02,1979.0,0.0,0,0.43090278,0,0
2005-06-03,1980.0,0.0,0,0.0,0,0
2005-06-04,1981.0,0.0,0,4.61211,0,0
2005-06-05,1982.0,0.0,0,4.1095166,0,0
2005-06-06,1983.0,0.0,0,10.823058,0,0
2005-06-07,1984.0,0.0,0,0.5402905,0,0
2005-06-08,1985.0,0.0,0,1.327182,0,0
2005-06-09,1986.0,0.0,0,0.86180556,0,0
2005-06-10,1987.0,0.0,0,0.41087726,0,0
2005-06-11,1988.0,0.0,0,0.0,1,0
2005-06-12,1989.0,0.0,0,0.0,0,3
2005-06-13,1990.0,0.0,0,3.4541132,0,0
2005-06-14,1991.0,0.0,0,0.0,0,0
2005-06-15,1992.0,0.0,0,0.0,0,1
2005-06-16,1993.0,0.0,0,2.0769138,0,0
2005-06-17,1994.0,0.0,0,0.0,0,0
2005-06-18,1995.0,0.0,0,0.6784626,0,0
2005-06-19,1996.0,0.0,0,1.7775751,0,0
2005-06-20,1997.0,0.0,0,0.9405105,0,1
2005-06-21,1998.0,0.0,0,1.3758136,0,0
2005-06-22,1999.0,0.0,0,5.867945,0,0
2005-06-23,2000.0,0.0,0,1.0863063,0,0
2005-06-24,2001.0,0.0,0,0.40501332,0,0
2005-06-25,2002.0,0.0,0,3.4541132,0,1
2005-06-26,2003.0,0.0,0,0.40501332,0,0
2005-06-27,2004.0,0.0,0,0.65540355,0,1
2005-06-28,2005.0,0.0,0,2.7391477,0,0
2005-06-29,2006.0,0.0,0,2.1269312,0,0
2005-06-30,2007.0,0.0,0,0.43090278,0,0
2005-07-01,2008.0,0.0,0,3.0217109,0,0
2005-07-02,2009.0,0.0,0,0.0,0,0
2005-07-03,2010.0,0.0,0,0.0,0,1
2005-07-04,2011.0,0.0,0,2.1269312,0,0
2005-07-05,2012.0,0.0,0,0.0,0,1
2005-07-06,2013.0,0.0,0,0.0,1,0
2005-07-07,2014.0,0.0,0,0.43090278,0,0
2005-07-08,2015.0,0.0,0,16.175884,0,0
2005-07-09,2016.0,0.0,0,0.0,0,0
2005-07-10,2017.0,0.0,0,4.0301776,0,0
2005-07-11,2018.0,0.0,0,4.324446,0,1
2005-07-12,2019.0,0.0,0,8.222181,0,1
2005-07-13,2020.0,0.0,0,3.895362,0,0
2005-07-14,2021.0,0.0,0,2.4621198,0,0
2005-07-15,2022.0,0.0,0,4.132576,0,0
2005-07-16,2023.0,0.0,0,3.729438,0,1
2005-07-17,2024.0,0.0,0,1.3758136,0,1
2005-07-18,2025.0,0.0,0,0.0,0,1
2005-07-19,2026.0,0.0,0,2.6658604,0,0
2005-07-20,2027.0,0.0,0,0.0,0,1
2005-07-21,2028.0,0.0,0,0.0,0,0
2005-07-22,2029.0,0.0,0,4.043035,0,5
2005-07-23,2030.0,0.0,0,0.0,0,6
2005-07-24,2031.0,0.0,0,1.327182,0,4
2005-07-25,2032.0,0.0,0,1.327182,0,3
2005-07-26,2033.0,0.0,0,1.3758136,0,0
2005-07-27,2034.0,0.0,0,0.0,0,0
2005-07-28,2035.0,0.0,0,1.327182,0,1
2005-07-29,2036.0,0.0,0,0.56253517,0,1
2005-07-30,2037.0,0.0,0,1.7593321,0,0
2005-07-31,2038.0,0.0,0,5.3215857,0,0
2005-08-01,2039.0,0.0,0,0.0,0,0
2005-08-02,2040.0,0.0,0,0.0,0,0
2005-08-03,2041.0,0.0,0,0.0,0,1
2005-08-04,2042.0,0.0,0,1.7107006,1,4
2005-08-05,2043.0,0.0,0,0.0,0,0
2005-08-06,2044.0,0.0,0,1.327182,0,1
2005-08-07,2045.0,0.0,0,0.0,4,1
2005-08-08,2046.0,0.0,0,1.9054469,0,3
2005-08-09,2047.0,0.0,0,0.0,0,1
2005-08-10,2048.0,0.0,0,0.0,1,1
2005-08-11,2049.0,0.0,0,2.1269312,0,3
2005-08-12,2050.0,0.0,0,4.6870375,0,1
2005-08-13,2051.0,0.0,0,0.40501332,0,0
2005-08-14,2052.0,0.0,0,3.4541132,0,1
2005-08-15,2053.0,0.0,0,0.6693392,0,0
2005-08-16,2054.0,0.0,0,0.0,0,0
2005-08-17,2055.0,0.0,0,3.4084868,0,3
2005-08-18,2056.0,0.0,0,1.327182,2,3
2005-08-19,2057.0,0.0,0,0.81002665,0,3
2005-08-20,2058.0,0.0,0,1.3758136,0,1
2005-08-21,2059.0,0.0,0,0.0,0,0
2005-08-22,2060.0,0.0,0,0.0,0,0
2005-08-23,2061.0,0.0,0,0.0,0,2
2005-08-24,2062.0,0.0,0,0.0,0,1
2005-08-25,2063.0,0.0,0,0.0,0,0
2005-08-26,2064.0,0.0,0,1.1028256,0,0
2005-08-27,2065.0,0.0,0,2.1269312,0,0
2005-08-28,2066.0,1.0,4,2.7962704,0,1
2005-08-29,2067.0,0.0,0,0.0,0,1
2005-08-30,2068.0,0.0,0,2.1269312,0,0
2005-08-31,2069.0,0.0,0,0.0,0,1
2005-09-01,2070.0,0.0,0,0.0,0,1
2005-09-02,2071.0,0.0,0,0.0,0,1
2005-09-03,2072.0,0.0,0,0.0,0,0
2005-09-04,2073.0,0.0,0,3.885016,0,3
2005-09-05,2074.0,0.0,0,0.0,0,1
2005-09-06,2075.0,0.0,0,0.6693392,0,1
2005-09-07,2076.0,0.0,0,3.4902651,0,1
2005-09-08,2077.0,0.0,0,1.363334,0,0
2005-09-09,2078.0,0.0,0,2.690516,1,0
2005-09-10,2079.0,0.0,0,4.866079,0,1
2005-09-11,2080.0,0.0,0,2.8053937,0,0
2005-09-12,2081.0,0.0,0,4.7934237,0,0
2005-09-13,2082.0,0.0,0,0.0,0,0
2005-09-14,2083.0,0.0,0,0.0,1,0
2005-09-15,2084.0,0.0,0,3.4541132,0,0
2005-09-16,2085.0,0.0,0,0.0,0,0
2005-09-17,2086.0,0.0,0,1.9258691,0,0
2005-09-18,2087.0,0.0,0,0.0,2,0
2005-09-19,2088.0,0.0,0,5.4286137,1,1
2005-09-20,2089.0,0.0,0,1.9825857,0,0
2005-09-21,2090.0,0.0,0,4.429779,0,0
2005-09-22,2091.0,0.0,0,2.726668,0,0
2005-09-23,2092.0,0.0,0,4.2538624,0,0
2005-09-24,2093.0,0.0,0,0.0,0,0
2005-09-25,2094.0,0.0,0,1.327182,0,0
2005-09-26,2095.0,0.0,0,3.4541132,0,1
2005-09-27,2096.0,0.0,0,0.43090278,0,1
2005-09-28,2097.0,0.0,0,6.4513774,0,0
2005-09-29,2098.0,0.0,0,0.6693392,0,0
2005-09-30,2099.0,0.0,0,4.7812953,0,2
2005-10-01,2100.0,0.0,0,2.5319445,0,0
2005-10-02,2101.0,0.0,0,2.6894662,0,0
2005-10-03,2102.0,0.0,0,0.6693392,0,2
2005-10-04,2103.0,0.0,0,0.0,0,0
2005-10-05,2104.0,0.0,0,0.0,0,0
2005-10-06,2105.0,0.0,0,0.21631703,0,0
2005-10-07,2106.0,0.0,0,3.5027447,0,0
2005-10-08,2107.0,0.0,0,2.7391477,0,0
2005-10-09,2108.0,0.0,0,2.5261545,1,0
2005-10-10,2109.0,0.0,0,0.0,0,0
2005-10-11,2110.0,0.0,0,0.6693392,0,0
2005-10-12,2111.0,0.0,0,2.1269312,0,0
2005-10-13,2112.0,0.0,0,1.7580849,0,0
2005-10-14,2113.0,0.0,0,0.40501332,1,0
2005-10-15,2114.0,0.0,0,1.327182,0,0
2005-10-16,2115.0,0.0,0,2.726668,0,1
2005-10-17,2116.0,0.0,0,0.0,0,0
2005-10-18,2117.0,0.0,0,1.327182,0,0
2005-10-19,2118.0,0.0,0,0.0,0,0
2005-10-20,2119.0,0.0,0,3.8284874,0,0
2005-10-21,2120.0,0.0,0,7.6481495,0,0
2005-10-22,2121.0,0.0,0,0.40501332,0,0
2005-10-23,2122.0,0.0,0,5.629676,0,0
2005-10-24,2123.0,0.0,0,1.2096297,0,0
2005-10-25,2124.0,0.0,0,0.0,0,0
2005-10-26,2125.0,0.0,0,2.1269312,0,0
2005-10-27,2126.0,0.0,0,0.0,0,0
2005-10-28,2127.0,0.0,0,0.5296332,0,0
2005-10-29,2128.0,0.0,0,0.0,0,0
2005-10-30,2129.0,0.0,0,3.2190995,0,2
2005-10-31,2130.0,0.0,0,4.324446,0,0
2005-11-01,2131.0,0.0,0,1.363334,0,2
2005-11-02,2132.0,0.0,0,0.56253517,0,0
2005-11-03,2133.0,0.0,0,0.0,0,2
2005-11-04,2134.0,0.0,0,0.0,0,0
2005-11-05,2135.0,0.0,0,2.1269312,1,0
2005-11-06,2136.0,0.0,0,4.7812953,0,1
2005-11-07,2137.0,0.0,0,0.5296332,1,1
2005-11-08,2138.0,0.0,0,0.0,1,8
2005-11-09,2139.0,0.0,0,1.3758136,0,1
2005-11-10,2140.0,0.0,0,0.0,0,1
2005-11-11,2141.0,0.0,0,0.5402905,0,1
2005-11-12,2142.0,0.0,0,0.5402905,0,1
2005-11-13,2143.0,0.0,0,3.5027447,0,1
2005-11-14,2144.0,0.0,0,0.0,0,1
2005-11-15,2145.0,0.0,0,0.0,0,2
2005-11-16,2146.0,0.0,0,0.0,0,0
2005-11-17,2147.0,0.0,0,4.0301776,0,0
2005-11-18,2148.0,0.0,0,1.8477982,0,0
2005-11-19,2149.0,0.0,0,3.5027447,0,1
2005-11-20,2150.0,0.0,0,2.7962704,0,4
2005-11-21,2151.0,0.0,0,0.0,0,1
2005-11-22,2152.0,0.0,0,0.0,0,0
2005-11-23,2153.0,0.0,0,0.0,0,2
2005-11-24,2154.0,0.0,0,0.0,0,1
2005-11-25,2155.0,0.0,0,2.1269312,0,2
2005-11-26,2156.0,0.0,0,2.1269312,0,0
2005-11-27,2157.0,0.0,0,0.40501332,0,1
2005-11-28,2158.0,0.0,0,0.0,0,0
2005-11-29,2159.0,0.0,0,0.0,0,0
2005-11-30,2160.0,0.0,0,0.0,0,0
2005-12-01,2161.0,0.0,0,2.5319445,0,1
2005-12-02,2162.0,0.0,0,0.0,0,1
2005-12-03,2163.0,0.0,0,0.0,0,0
2005-12-04,2164.0,0.0,0,2.0542762,0,1
2005-12-05,2165.0,0.0,0,0.0,0,0
2005-12-06,2166.0,0.0,0,2.5378084,0,1
2005-12-07,2167.0,0.0,0,0.6784626,0,8
2005-12-08,2168.0,0.0,0,2.726668,0,2
2005-12-09,2169.0,0.0,0,0.6693392,0,4
2005-12-10,2170.0,0.0,0,0.21631703,0,6
2005-12-11,2171.0,0.0,0,3.5027447,0,2
2005-12-12,2172.0,0.0,0,1.0802164,0,0
2005-12-13,2173.0,0.0,0,0.3835185,1,0
2005-12-14,2174.0,0.0,0,1.0893399,0,1
2005-12-15,2175.0,0.0,0,1.7808269,0,0
2005-12-16,2176.0,0.0,0,4.793773,0,1
2005-12-17,2177.0,0.0,0,3.403665,0,0
2005-12-18,2178.0,0.0,0,2.5104496,0,0
2005-12-19,2179.0,0.0,0,1.7683473,0,0
2005-12-20,2180.0,0.0,0,1.363334,0,1
2005-12-21,2181.0,0.0,0,0.0,2,0
2005-12-22,2182.0,0.0,0,2.1882796,0,0
2005-12-23,2183.0,0.0,0,0.9460536,0,0
2005-12-24,2184.0,0.0,0,4.2538624,0,0
2005-12-25,2185.0,0.0,0,0.0,0,0
2005-12-26,2186.0,0.0,0,0.0,0,2
2005-12-27,2187.0,0.0,0,0.0,1,5
2005-12-28,2188.0,0.0,0,5.2101026,0,3
2005-12-29,2189.0,0.0,0,2.1269312,0,0
2005-12-30,2190.0,0.0,0,2.1269312,0,1
2005-12-31,2191.0,0.0,0,1.5434991,0,0
2006-01-01,2192.0,0.0,0,3.9815464,0,0
2006-01-02,2193.0,0.0,0,0.0,0,0
2006-01-03,2194.0,0.0,0,0.56253517,0,1
2006-01-04,2195.0,0.0,0,0.0,0,1
2006-01-05,2196.0,0.0,0,0.0,0,0
2006-01-06,2197.0,0.0,0,0.0,0,0
2006-01-07,2198.0,0.0,0,2.1269312,0,0
2006-01-08,2199.0,0.0,0,0.0,0,0
2006-01-09,2200.0,0.0,0,0.0,0,0
2006-01-10,2201.0,0.0,0,0.21631703,0,0
2006-01-11,2202.0,0.0,0,0.0,0,0
2006-01-12,2203.0,0.0,0,0.0,0,0
2006-01-13,2204.0,0.0,0,0.0,0,5
2006-01-14,2205.0,0.0,0,0.0,0,1
2006-01-15,2206.0,0.0,0,0.0,0,1
2006-01-16,2207.0,0.0,0,4.324446,0,2
2006-01-17,2208.0,0.0,0,1.327182,0,0
2006-01-18,2209.0,0.0,0,2.8053937,0,0
2006-01-19,2210.0,0.0,0,0.0,0,0
2006-01-20,2211.0,0.0,0,2.7391477,0,0
2006-01-21,2212.0,0.0,0,4.2538624,0,1
2006-01-22,2213.0,0.0,0,2.5378084,0,1
2006-01-23,2214.0,0.0,0,4.7294593,0,0
2006-01-24,2215.0,0.0,0,1.3758136,0,2
2006-01-25,2216.0,0.0,0,0.0,0,1
2006-01-26,2217.0,0.0,0,0.0,0,1
2006-01-27,2218.0,0.0,0,2.1269312,0,1
2006-01-28,2219.0,0.0,0,0.0,0,1
2006-01-29,2220.0,0.0,0,3.5027447,0,2
2006-01-30,2221.0,1.0,7,0.0,0,1
2006-01-31,2222.0,0.0,0,0.6693392,0,4
2006-02-01,2223.0,0.0,0,14.510074,1,5
2006-02-02,2224.0,0.0,0,0.0,0,3
2006-02-03,2225.0,0.0,0,0.0,0,2
2006-02-04,2226.0,0.0,0,0.43090278,0,1
2006-02-05,2227.0,0.0,0,0.65540355,0,2
2006-02-06,2228.0,0.0,0,0.0,0,0
2006-02-07,2229.0,0.0,0,0.0,0,0
2006-02-08,2230.0,0.0,0,2.7962704,0,0
2006-02-09,2231.0,0.0,0,0.0,0,1
2006-02-10,2232.0,0.0,0,0.0,0,1
2006-02-11,2233.0,0.0,0,5.629676,0,0
2006-02-12,2234.0,0.0,0,6.9558744,0,5
2006-02-13,2235.0,0.0,0,2.7516272,1,6
2006-02-14,2236.0,0.0,0,1.3386784,0,4
2006-02-15,2237.0,0.0,0,0.0,0,4
2006-02-16,2238.0,0.0,0,3.4541132,0,6
2006-02-17,2239.0,0.0,0,2.7516272,0,3
2006-02-18,2240.0,0.0,0,0.0,0,1
2006-02-19,2241.0,0.0,0,1.327182,0,1
2006-02-20,2242.0,0.0,0,0.21631703,0,0
2006-02-21,2243.0,0.0,0,0.0,0,0
2006-02-22,2244.0,0.0,0,1.2318743,0,0
2006-02-23,2245.0,0.0,0,0.0,0,3
2006-02-24,2246.0,0.0,0,1.327182,0,0
2006-02-25,2247.0,0.0,0,0.6784626,0,0
2006-02-26,2248.0,0.0,0,6.1435795,0,2
2006-02-27,2249.0,0.0,0,0.0,0,0
2006-02-28,2250.0,0.0,0,1.2906696,1,0
2006-03-01,2251.0,0.0,0,0.0,0,0
2006-03-02,2252.0,0.0,0,1.9965214,0,2
2006-03-03,2253.0,0.0,0,1.9054469,0,2
2006-03-04,2254.0,0.0,0,2.0326731,0,0
2006-03-05,2255.0,0.0,0,2.7516272,0,0
2006-03-06,2256.0,0.0,0,0.0,2,0
2006-03-07,2257.0,0.0,0,1.9054469,1,2
2006-03-08,2258.0,0.0,0,3.4541132,0,0
2006-03-09,2259.0,0.0,0,0.0,0,0
2006-03-10,2260.0,0.0,0,1.327182,0,1
2006-03-11,2261.0,0.0,0,2.1269312,0,0
2006-03-12,2262.0,0.0,0,0.0,0,0
2006-03-13,2263.0,0.0,0,2.095286,0,0
2006-03-14,2264.0,0.0,0,2.1269312,0,0
2006-03-15,2265.0,0.0,0,0.0,1,1
2006-03-16,2266.0,0.0,0,1.363334,0,1
2006-03-17,2267.0,0.0,0,0.7459503,0,3
2006-03-18,2268.0,0.0,0,1.327182,0,0
2006-03-19,2269.0,0.0,0,0.0,0,0
2006-03-20,2270.0,0.0,0,0.0,0,3
2006-03-21,2271.0,0.0,0,4.2538624,0,2
2006-03-22,2272.0,0.0,0,0.0,0,1
2006-03-23,2273.0,0.0,0,0.0,0,1
2006-03-24,2274.0,0.0,0,0.0,0,0
2006-03-25,2275.0,1.0,6,2.1269312,0,4
2006-03-26,2276.0,0.0,0,7.7079754,3,1
2006-03-27,2277.0,0.0,0,1.2318743,0,1
2006-03-28,2278.0,0.0,0,0.0,0,0
2006-03-29,2279.0,0.0,0,1.3386784,0,1
2006-03-30,2280.0,0.0,0,1.327182,0,1
2006-03-31,2281.0,0.0,0,1.327182,0,0
2006-04-01,2282.0,0.0,0,0.0,0,0
2006-04-02,2283.0,0.0,0,4.932325,0,1
2006-04-03,2284.0,0.0,0,1.3386784,0,1
2006-04-04,2285.0,0.0,0,4.7356687,0,0
2006-04-05,2286.0,0.0,0,2.9647133,0,0
2006-04-06,2287.0,0.0,0,0.0,0,1
2006-04-07,2288.0,0.0,0,2.0731323,0,1
2006-04-08,2289.0,0.0,0,0.21631703,0,1
2006-04-09,2290.0,0.0,0,1.327182,0,0
2006-04-10,2291.0,0.0,0,0.21631703,1,0
2006-04-11,2292.0,0.0,0,3.6704302,0,0
2006-04-12,2293.0,0.0,0,0.0,0,0
2006-04-13,2294.0,0.0,0,0.0,0,0
2006-04-14,2295.0,0.0,0,0.0,0,2
2006-04-15,2296.0,0.0,0,1.9965214,0,1
2006-04-16,2297.0,0.0,0,2.1665227,0,1
2006-04-17,2298.0,0.0,0,0.0,0,1
2006-04-18,2299.0,1.0,4,0.0,0,2
2006-04-19,2300.0,0.0,0,0.93464655,0,0
2006-04-20,2301.0,0.0,0,6.2294126,0,4
2006-04-21,2302.0,0.0,0,0.0,0,3
